Fecha,Año,Mes,Mes_Nombre,Dia,Trimestre,Producto,Categoría,Cantidad,Precio,Ciudad,Total_Venta
2026-07-01,2026,7,Julio,1,2026Q3,Laptop B,Computadoras,10,3360.0,Juliaca,33600.0
2026-04-01,2026,4,Abril,1,2026Q2,Impresora Multifunción,Impresoras,3,1150.0,Moquegua,3450.0
2026-03-09,2026,3,Marzo,9,2026Q1,USB 64GB,Almacenamiento,16,45.0,Cusco,720.0
2026-07-30,2026,7,Julio,30,2026Q3,Audífonos Pro,Accesorios,5,225.0,Tacna,1125.0
2026-06-01,2026,6,Junio,1,2026Q2,Laptop C,Computadoras,18,3690.0,Cusco,66420.0
2026-04-21,2026,4,Abril,21,2026Q2,Impresora Multifunción,Impresoras,7,1150.0,Juliaca,8050.0
2026-01-14,2026,1,Enero,14,2026Q1,Laptop C,Computadoras,11,4100.0,Lima,45100.0
2026-01-27,2026,1,Enero,27,2026Q1,Webcam HD,Accesorios,1,190.0,Cusco,190.0
2026-05-11,2026,5,Mayo,11,2026Q2,Laptop C,Computadoras,12,4510.0,Cusco,54120.0
2026-03-21,2026,3,Marzo,21,2026Q1,Webcam HD,Accesorios,10,209.0,Puno,2090.0
2026-07-03,2026,7,Julio,3,2026Q3,Router WiFi,Redes,15,241.5,Arequipa,3622.5
2026-01-20,2026,1,Enero,20,2026Q1,Disco SSD 1TB,Almacenamiento,12,361.0,Arequipa,4332.0
2026-01-07,2026,1,Enero,7,2026Q1,PC Gamer X,Computadoras,13,5200.0,Juliaca,67600.0
2026-04-12,2026,4,Abril,12,2026Q2,Monitor 24,Computadoras,10,765.0,Trujillo,7650.0
2026-03-26,2026,3,Marzo,26,2026Q1,Disco SSD 2TB,Almacenamiento,9,724.5,Puno,6520.5
2026-04-29,2026,4,Abril,29,2026Q2,Switch 8P,Redes,11,341.0,Juliaca,3751.0
2026-06-18,2026,6,Junio,18,2026Q2,PC Gamer X,Computadoras,1,4680.0,Puno,4680.0
2026-02-24,2026,2,Febrero,24,2026Q1,USB 64GB,Almacenamiento,15,40.5,Lima,607.5
2026-06-18,2026,6,Junio,18,2026Q2,Switch 8P,Redes,8,294.5,Trujillo,2356.0
2026-02-15,2026,2,Febrero,15,2026Q1,PC Gamer X,Computadoras,15,5200.0,Puno,78000.0
2026-07-02,2026,7,Julio,2,2026Q3,Router WiFi,Redes,4,230.0,Tacna,920.0
2026-04-26,2026,4,Abril,26,2026Q2,Mouse Gamer,Accesorios,10,162.0,Puno,1620.0
2026-04-03,2026,4,Abril,3,2026Q2,Webcam HD,Accesorios,8,199.5,Moquegua,1596.0
2026-05-09,2026,5,Mayo,9,2026Q2,Impresora Multifunción,Impresoras,2,1207.5,Moquegua,2415.0
2026-02-26,2026,2,Febrero,26,2026Q1,Audífonos Pro,Accesorios,10,250.0,Cusco,2500.0
2026-05-07,2026,5,Mayo,7,2026Q2,Teclado K1,Accesorios,12,108.0,Arequipa,1296.0
2026-02-19,2026,2,Febrero,19,2026Q1,Mouse X,Accesorios,8,45.0,Puno,360.0
2026-04-09,2026,4,Abril,9,2026Q2,PC Gamer X,Computadoras,3,4680.0,Lima,14040.0
2026-08-09,2026,8,Agosto,9,2026Q3,USB 128GB,Almacenamiento,12,75.0,Moquegua,900.0
2026-06-29,2026,6,Junio,29,2026Q2,Webcam HD,Accesorios,13,190.0,Puno,2470.0
2026-06-20,2026,6,Junio,20,2026Q2,Laptop A,Computadoras,13,2500.0,Juliaca,32500.0
2026-05-26,2026,5,Mayo,26,2026Q2,Impresora A,Impresoras,18,702.0,Trujillo,12636.0
2026-08-18,2026,8,Agosto,18,2026Q3,Audífonos Pro,Accesorios,11,250.0,Juliaca,2750.0
2026-08-02,2026,8,Agosto,2,2026Q3,Impresora A,Impresoras,9,819.0,Arequipa,7371.0
2026-08-16,2026,8,Agosto,16,2026Q3,Disco SSD 1TB,Almacenamiento,13,380.0,Tacna,4940.0
2026-07-04,2026,7,Julio,4,2026Q3,USB 128GB,Almacenamiento,15,71.25,Trujillo,1068.75
2026-02-20,2026,2,Febrero,20,2026Q1,USB 128GB,Almacenamiento,10,71.25,Arequipa,712.5
2026-02-03,2026,2,Febrero,3,2026Q1,Router WiFi,Redes,8,230.0,Trujillo,1840.0
2026-03-19,2026,3,Marzo,19,2026Q1,Laptop A,Computadoras,15,2500.0,Puno,37500.0
2026-04-01,2026,4,Abril,1,2026Q2,Laptop B,Computadoras,12,3200.0,Puno,38400.0
2026-03-11,2026,3,Marzo,11,2026Q1,Laptop A,Computadoras,5,2375.0,Moquegua,11875.0
2026-03-26,2026,3,Marzo,26,2026Q1,Impresora A,Impresoras,7,741.0,Puno,5187.0
2026-01-07,2026,1,Enero,7,2026Q1,Laptop A,Computadoras,12,2375.0,Moquegua,28500.0
2026-04-27,2026,4,Abril,27,2026Q2,Impresora A,Impresoras,11,780.0,Arequipa,8580.0
2026-04-07,2026,4,Abril,7,2026Q2,Mouse Gamer,Accesorios,6,198.0,Cusco,1188.0
2026-04-07,2026,4,Abril,7,2026Q2,Laptop A,Computadoras,4,2750.0,Arequipa,11000.0
2026-02-09,2026,2,Febrero,9,2026Q1,USB 64GB,Almacenamiento,15,40.5,Cusco,607.5
2026-04-28,2026,4,Abril,28,2026Q2,USB 64GB,Almacenamiento,14,45.0,Lima,630.0
2026-07-08,2026,7,Julio,8,2026Q3,Switch 8P,Redes,6,310.0,Puno,1860.0
2026-04-24,2026,4,Abril,24,2026Q2,Mouse X,Accesorios,9,55.0,Arequipa,495.0
2026-05-04,2026,5,Mayo,4,2026Q2,Disco SSD 2TB,Almacenamiento,18,621.0,Moquegua,11178.0
2026-01-16,2026,1,Enero,16,2026Q1,Monitor 24,Computadoras,9,765.0,Juliaca,6885.0
2026-06-15,2026,6,Junio,15,2026Q2,Disco SSD 1TB,Almacenamiento,3,380.0,Tacna,1140.0
2026-04-04,2026,4,Abril,4,2026Q2,Mouse Gamer,Accesorios,9,180.0,Juliaca,1620.0
2026-01-29,2026,1,Enero,29,2026Q1,Monitor 24,Computadoras,4,807.5,Arequipa,3230.0
2026-04-10,2026,4,Abril,10,2026Q2,Disco SSD 1TB,Almacenamiento,3,380.0,Tacna,1140.0
2026-07-15,2026,7,Julio,15,2026Q3,USB 64GB,Almacenamiento,6,45.0,Cusco,270.0
2026-06-08,2026,6,Junio,8,2026Q2,Webcam HD,Accesorios,7,209.0,Tacna,1463.0
2026-02-24,2026,2,Febrero,24,2026Q1,Cable UTP,Redes,11,25.0,Trujillo,275.0
2026-03-09,2026,3,Marzo,9,2026Q1,Cable UTP,Redes,8,25.0,Arequipa,200.0
2026-01-01,2026,1,Enero,1,2026Q1,Cable UTP,Redes,14,23.75,Juliaca,332.5
2026-06-06,2026,6,Junio,6,2026Q2,Switch 8P,Redes,19,341.0,Trujillo,6479.0
2026-05-10,2026,5,Mayo,10,2026Q2,Disco SSD 2TB,Almacenamiento,4,690.0,Trujillo,2760.0
2026-01-05,2026,1,Enero,5,2026Q1,Laptop A,Computadoras,16,2625.0,Juliaca,42000.0
2026-04-15,2026,4,Abril,15,2026Q2,Laptop A,Computadoras,2,2500.0,Arequipa,5000.0
2026-04-14,2026,4,Abril,14,2026Q2,Monitor 27,Computadoras,11,1250.0,Arequipa,13750.0
2026-04-12,2026,4,Abril,12,2026Q2,Teclado K1,Accesorios,10,120.0,Puno,1200.0
2026-02-04,2026,2,Febrero,4,2026Q1,Mouse X,Accesorios,9,45.0,Cusco,405.0
2026-03-27,2026,3,Marzo,27,2026Q1,Disco SSD 2TB,Almacenamiento,17,690.0,Cusco,11730.0
2026-01-27,2026,1,Enero,27,2026Q1,Router WiFi,Redes,17,230.0,Trujillo,3910.0
2026-05-01,2026,5,Mayo,1,2026Q2,Teclado K1,Accesorios,18,108.0,Moquegua,1944.0
2026-02-26,2026,2,Febrero,26,2026Q1,Mouse Gamer,Accesorios,2,171.0,Moquegua,342.0
2026-07-04,2026,7,Julio,4,2026Q3,Disco SSD 1TB,Almacenamiento,7,418.0,Juliaca,2926.0
2026-04-11,2026,4,Abril,11,2026Q2,Disco SSD 2TB,Almacenamiento,20,690.0,Lima,13800.0
2026-06-23,2026,6,Junio,23,2026Q2,Disco SSD 2TB,Almacenamiento,20,759.0,Puno,15180.0
2026-07-02,2026,7,Julio,2,2026Q3,Mouse X,Accesorios,6,50.0,Trujillo,300.0
2026-07-05,2026,7,Julio,5,2026Q3,Monitor 27,Computadoras,6,1250.0,Trujillo,7500.0
2026-03-20,2026,3,Marzo,20,2026Q1,Laptop C,Computadoras,20,4100.0,Puno,82000.0
2026-03-14,2026,3,Marzo,14,2026Q1,Laptop A,Computadoras,20,2375.0,Lima,47500.0
2026-03-18,2026,3,Marzo,18,2026Q1,Monitor 24,Computadoras,7,765.0,Trujillo,5355.0
2026-05-25,2026,5,Mayo,25,2026Q2,Disco SSD 1TB,Almacenamiento,8,342.0,Juliaca,2736.0
2026-05-02,2026,5,Mayo,2,2026Q2,USB 128GB,Almacenamiento,14,75.0,Arequipa,1050.0
2026-06-09,2026,6,Junio,9,2026Q2,USB 128GB,Almacenamiento,11,82.5,Juliaca,907.5
2026-05-29,2026,5,Mayo,29,2026Q2,Disco SSD 2TB,Almacenamiento,17,690.0,Lima,11730.0
2026-04-05,2026,4,Abril,5,2026Q2,Disco SSD 1TB,Almacenamiento,3,342.0,Moquegua,1026.0
2026-04-08,2026,4,Abril,8,2026Q2,USB 128GB,Almacenamiento,10,82.5,Trujillo,825.0
2026-01-19,2026,1,Enero,19,2026Q1,USB 64GB,Almacenamiento,8,45.0,Moquegua,360.0
2026-02-13,2026,2,Febrero,13,2026Q1,Monitor 24,Computadoras,4,892.5,Lima,3570.0
2026-03-18,2026,3,Marzo,18,2026Q1,Laptop C,Computadoras,6,3690.0,Arequipa,22140.0
2026-01-01,2026,1,Enero,1,2026Q1,Mouse X,Accesorios,12,55.0,Trujillo,660.0
2026-06-23,2026,6,Junio,23,2026Q2,Teclado K1,Accesorios,3,108.0,Juliaca,324.0
2026-02-21,2026,2,Febrero,21,2026Q1,Router WiFi,Redes,5,230.0,Lima,1150.0
2026-06-11,2026,6,Junio,11,2026Q2,USB 64GB,Almacenamiento,9,45.0,Juliaca,405.0
2026-08-16,2026,8,Agosto,16,2026Q3,Router WiFi,Redes,15,218.5,Lima,3277.5
2026-01-27,2026,1,Enero,27,2026Q1,Disco SSD 1TB,Almacenamiento,6,380.0,Lima,2280.0
2026-03-13,2026,3,Marzo,13,2026Q1,USB 64GB,Almacenamiento,3,49.5,Arequipa,148.5
2026-05-19,2026,5,Mayo,19,2026Q2,Monitor 27,Computadoras,5,1187.5,Arequipa,5937.5
2026-03-30,2026,3,Marzo,30,2026Q1,Laptop A,Computadoras,10,2500.0,Cusco,25000.0
2026-03-09,2026,3,Marzo,9,2026Q1,Disco SSD 1TB,Almacenamiento,9,380.0,Moquegua,3420.0
2026-02-02,2026,2,Febrero,2,2026Q1,Audífonos Pro,Accesorios,2,225.0,Puno,450.0
2026-05-09,2026,5,Mayo,9,2026Q2,USB 128GB,Almacenamiento,6,71.25,Tacna,427.5
2026-04-29,2026,4,Abril,29,2026Q2,Cable UTP,Redes,8,27.5,Cusco,220.0
2026-05-04,2026,5,Mayo,4,2026Q2,Disco SSD 1TB,Almacenamiento,12,399.0,Arequipa,4788.0
2026-01-11,2026,1,Enero,11,2026Q1,Webcam HD,Accesorios,7,171.0,Juliaca,1197.0
2026-02-18,2026,2,Febrero,18,2026Q1,Laptop B,Computadoras,5,3200.0,Moquegua,16000.0
2026-05-12,2026,5,Mayo,12,2026Q2,Mouse Gamer,Accesorios,4,171.0,Arequipa,684.0
2026-06-17,2026,6,Junio,17,2026Q2,Monitor 24,Computadoras,19,765.0,Tacna,14535.0
2026-01-31,2026,1,Enero,31,2026Q1,Laptop C,Computadoras,15,4305.0,Trujillo,64575.0
2026-06-16,2026,6,Junio,16,2026Q2,Laptop C,Computadoras,5,4510.0,Juliaca,22550.0
2026-04-17,2026,4,Abril,17,2026Q2,Disco SSD 1TB,Almacenamiento,10,380.0,Tacna,3800.0
2026-06-17,2026,6,Junio,17,2026Q2,Mouse X,Accesorios,19,50.0,Moquegua,950.0
2026-07-14,2026,7,Julio,14,2026Q3,Mouse Gamer,Accesorios,18,180.0,Lima,3240.0
2026-08-18,2026,8,Agosto,18,2026Q3,Mouse X,Accesorios,6,55.0,Moquegua,330.0
2026-05-30,2026,5,Mayo,30,2026Q2,Monitor 24,Computadoras,13,850.0,Tacna,11050.0
2026-07-12,2026,7,Julio,12,2026Q3,Router WiFi,Redes,6,230.0,Tacna,1380.0
2026-01-07,2026,1,Enero,7,2026Q1,Mouse X,Accesorios,18,47.5,Lima,855.0
2026-04-30,2026,4,Abril,30,2026Q2,Teclado K1,Accesorios,2,120.0,Moquegua,240.0
2026-04-01,2026,4,Abril,1,2026Q2,Laptop C,Computadoras,1,3895.0,Trujillo,3895.0
2026-07-10,2026,7,Julio,10,2026Q3,Monitor 24,Computadoras,8,807.5,Lima,6460.0
2026-07-04,2026,7,Julio,4,2026Q3,Monitor 27,Computadoras,12,1250.0,Lima,15000.0
2026-07-08,2026,7,Julio,8,2026Q3,USB 128GB,Almacenamiento,13,75.0,Trujillo,975.0
2026-01-28,2026,1,Enero,28,2026Q1,Mouse Gamer,Accesorios,9,171.0,Tacna,1539.0
2026-06-13,2026,6,Junio,13,2026Q2,Disco SSD 1TB,Almacenamiento,10,380.0,Tacna,3800.0
2026-03-01,2026,3,Marzo,1,2026Q1,Laptop C,Computadoras,5,4100.0,Juliaca,20500.0
2026-06-06,2026,6,Junio,6,2026Q2,Teclado K1,Accesorios,10,114.0,Lima,1140.0
2026-01-14,2026,1,Enero,14,2026Q1,USB 128GB,Almacenamiento,9,78.75,Lima,708.75
2026-04-09,2026,4,Abril,9,2026Q2,Monitor 24,Computadoras,17,807.5,Moquegua,13727.5
2026-05-28,2026,5,Mayo,28,2026Q2,Cable UTP,Redes,9,26.25,Moquegua,236.25
2026-06-15,2026,6,Junio,15,2026Q2,Impresora A,Impresoras,10,780.0,Moquegua,7800.0
2026-04-02,2026,4,Abril,2,2026Q2,Teclado K1,Accesorios,4,120.0,Juliaca,480.0
2026-05-27,2026,5,Mayo,27,2026Q2,Laptop B,Computadoras,10,2880.0,Juliaca,28800.0
2026-02-09,2026,2,Febrero,9,2026Q1,Impresora Multifunción,Impresoras,16,1092.5,Puno,17480.0
2026-08-16,2026,8,Agosto,16,2026Q3,Monitor 24,Computadoras,15,765.0,Trujillo,11475.0
2026-04-06,2026,4,Abril,6,2026Q2,PC Gamer X,Computadoras,20,4940.0,Puno,98800.0
2026-06-23,2026,6,Junio,23,2026Q2,Router WiFi,Redes,14,230.0,Moquegua,3220.0
2026-05-06,2026,5,Mayo,6,2026Q2,Laptop B,Computadoras,9,3200.0,Trujillo,28800.0
2026-04-23,2026,4,Abril,23,2026Q2,Impresora Multifunción,Impresoras,17,1207.5,Trujillo,20527.5
2026-03-23,2026,3,Marzo,23,2026Q1,USB 128GB,Almacenamiento,4,71.25,Tacna,285.0
2026-03-01,2026,3,Marzo,1,2026Q1,Laptop B,Computadoras,3,3200.0,Cusco,9600.0
2026-06-25,2026,6,Junio,25,2026Q2,USB 128GB,Almacenamiento,12,78.75,Juliaca,945.0
2026-07-06,2026,7,Julio,6,2026Q3,Impresora A,Impresoras,2,858.0,Puno,1716.0
2026-03-09,2026,3,Marzo,9,2026Q1,Impresora A,Impresoras,18,741.0,Juliaca,13338.0
2026-03-09,2026,3,Marzo,9,2026Q1,Audífonos Pro,Accesorios,8,275.0,Tacna,2200.0
2026-05-21,2026,5,Mayo,21,2026Q2,Monitor 24,Computadoras,14,850.0,Juliaca,11900.0
2026-01-17,2026,1,Enero,17,2026Q1,Laptop B,Computadoras,14,3200.0,Arequipa,44800.0
2026-01-10,2026,1,Enero,10,2026Q1,USB 64GB,Almacenamiento,9,42.75,Moquegua,384.75
2026-05-17,2026,5,Mayo,17,2026Q2,USB 128GB,Almacenamiento,10,82.5,Trujillo,825.0
2026-02-09,2026,2,Febrero,9,2026Q1,Audífonos Pro,Accesorios,3,262.5,Lima,787.5
2026-01-21,2026,1,Enero,21,2026Q1,Disco SSD 1TB,Almacenamiento,8,399.0,Cusco,3192.0
2026-03-11,2026,3,Marzo,11,2026Q1,Mouse Gamer,Accesorios,7,162.0,Moquegua,1134.0
2026-06-05,2026,6,Junio,5,2026Q2,Mouse Gamer,Accesorios,18,162.0,Tacna,2916.0
2026-08-14,2026,8,Agosto,14,2026Q3,Cable UTP,Redes,14,23.75,Tacna,332.5
2026-05-17,2026,5,Mayo,17,2026Q2,Laptop C,Computadoras,17,4510.0,Juliaca,76670.0
2026-02-25,2026,2,Febrero,25,2026Q1,Laptop A,Computadoras,7,2500.0,Arequipa,17500.0
2026-06-10,2026,6,Junio,10,2026Q2,Impresora Multifunción,Impresoras,10,1265.0,Tacna,12650.0
2026-05-30,2026,5,Mayo,30,2026Q2,Laptop B,Computadoras,2,2880.0,Lima,5760.0
2026-02-11,2026,2,Febrero,11,2026Q1,PC Gamer X,Computadoras,19,5200.0,Moquegua,98800.0
2026-01-23,2026,1,Enero,23,2026Q1,Laptop A,Computadoras,10,2500.0,Cusco,25000.0
2026-01-13,2026,1,Enero,13,2026Q1,Laptop B,Computadoras,2,2880.0,Trujillo,5760.0
2026-03-24,2026,3,Marzo,24,2026Q1,PC Gamer X,Computadoras,11,5200.0,Tacna,57200.0
2026-01-22,2026,1,Enero,22,2026Q1,Impresora A,Impresoras,20,780.0,Trujillo,15600.0
2026-01-24,2026,1,Enero,24,2026Q1,Impresora A,Impresoras,18,858.0,Puno,15444.0
2026-04-23,2026,4,Abril,23,2026Q2,Monitor 24,Computadoras,2,850.0,Arequipa,1700.0
2026-05-03,2026,5,Mayo,3,2026Q2,USB 64GB,Almacenamiento,9,49.5,Moquegua,445.5
2026-06-29,2026,6,Junio,29,2026Q2,Mouse Gamer,Accesorios,15,180.0,Puno,2700.0
2026-02-06,2026,2,Febrero,6,2026Q1,Mouse Gamer,Accesorios,6,180.0,Tacna,1080.0
2026-03-13,2026,3,Marzo,13,2026Q1,USB 128GB,Almacenamiento,13,75.0,Arequipa,975.0
2026-06-01,2026,6,Junio,1,2026Q2,Laptop B,Computadoras,8,3360.0,Moquegua,26880.0
2026-01-18,2026,1,Enero,18,2026Q1,USB 128GB,Almacenamiento,9,75.0,Juliaca,675.0
2026-04-20,2026,4,Abril,20,2026Q2,Audífonos Pro,Accesorios,17,237.5,Puno,4037.5
2026-05-21,2026,5,Mayo,21,2026Q2,Mouse Gamer,Accesorios,14,162.0,Puno,2268.0
2026-03-28,2026,3,Marzo,28,2026Q1,Impresora Multifunción,Impresoras,4,1092.5,Lima,4370.0
2026-06-03,2026,6,Junio,3,2026Q2,Laptop B,Computadoras,9,3360.0,Moquegua,30240.0
2026-05-01,2026,5,Mayo,1,2026Q2,Webcam HD,Accesorios,4,190.0,Tacna,760.0
2026-06-08,2026,6,Junio,8,2026Q2,Disco SSD 1TB,Almacenamiento,13,380.0,Lima,4940.0
2026-08-08,2026,8,Agosto,8,2026Q3,Teclado K1,Accesorios,9,108.0,Juliaca,972.0
2026-05-08,2026,5,Mayo,8,2026Q2,Router WiFi,Redes,3,253.0,Juliaca,759.0
2026-05-29,2026,5,Mayo,29,2026Q2,Router WiFi,Redes,20,230.0,Arequipa,4600.0
2026-04-11,2026,4,Abril,11,2026Q2,Laptop A,Computadoras,15,2500.0,Arequipa,37500.0
2026-01-20,2026,1,Enero,20,2026Q1,Disco SSD 1TB,Almacenamiento,16,380.0,Moquegua,6080.0
2026-05-04,2026,5,Mayo,4,2026Q2,Cable UTP,Redes,11,27.5,Juliaca,302.5
2026-06-04,2026,6,Junio,4,2026Q2,Disco SSD 2TB,Almacenamiento,11,690.0,Tacna,7590.0
2026-01-03,2026,1,Enero,3,2026Q1,Cable UTP,Redes,6,25.0,Trujillo,150.0
2026-07-03,2026,7,Julio,3,2026Q3,Impresora Multifunción,Impresoras,5,1150.0,Arequipa,5750.0
2026-08-01,2026,8,Agosto,1,2026Q3,PC Gamer X,Computadoras,4,4680.0,Lima,18720.0
2026-04-10,2026,4,Abril,10,2026Q2,Laptop C,Computadoras,8,4305.0,Lima,34440.0
2026-06-11,2026,6,Junio,11,2026Q2,Impresora A,Impresoras,9,741.0,Cusco,6669.0
2026-05-11,2026,5,Mayo,11,2026Q2,Monitor 27,Computadoras,1,1125.0,Trujillo,1125.0
2026-07-28,2026,7,Julio,28,2026Q3,Mouse X,Accesorios,19,52.5,Puno,997.5
2026-01-28,2026,1,Enero,28,2026Q1,Router WiFi,Redes,8,218.5,Cusco,1748.0
2026-04-19,2026,4,Abril,19,2026Q2,Disco SSD 2TB,Almacenamiento,15,690.0,Tacna,10350.0
2026-02-19,2026,2,Febrero,19,2026Q1,Router WiFi,Redes,12,207.0,Cusco,2484.0
2026-02-27,2026,2,Febrero,27,2026Q1,Laptop A,Computadoras,20,2375.0,Puno,47500.0
2026-04-07,2026,4,Abril,7,2026Q2,Impresora A,Impresoras,20,702.0,Tacna,14040.0
2026-02-12,2026,2,Febrero,12,2026Q1,USB 128GB,Almacenamiento,11,75.0,Puno,825.0
2026-07-13,2026,7,Julio,13,2026Q3,Mouse Gamer,Accesorios,18,171.0,Tacna,3078.0
2026-06-26,2026,6,Junio,26,2026Q2,Laptop B,Computadoras,9,3520.0,Juliaca,31680.0
2026-06-28,2026,6,Junio,28,2026Q2,Laptop A,Computadoras,20,2500.0,Juliaca,50000.0
2026-05-15,2026,5,Mayo,15,2026Q2,Mouse X,Accesorios,10,47.5,Cusco,475.0
2026-02-06,2026,2,Febrero,6,2026Q1,Mouse Gamer,Accesorios,19,162.0,Puno,3078.0
2026-04-29,2026,4,Abril,29,2026Q2,Laptop A,Computadoras,16,2375.0,Puno,38000.0
2026-04-19,2026,4,Abril,19,2026Q2,Disco SSD 1TB,Almacenamiento,1,380.0,Arequipa,380.0
2026-04-25,2026,4,Abril,25,2026Q2,Switch 8P,Redes,1,325.5,Puno,325.5
2026-06-28,2026,6,Junio,28,2026Q2,PC Gamer X,Computadoras,13,5200.0,Moquegua,67600.0
2026-05-29,2026,5,Mayo,29,2026Q2,Monitor 27,Computadoras,19,1125.0,Lima,21375.0
2026-03-29,2026,3,Marzo,29,2026Q1,Disco SSD 1TB,Almacenamiento,12,418.0,Moquegua,5016.0
2026-04-15,2026,4,Abril,15,2026Q2,PC Gamer X,Computadoras,3,4940.0,Cusco,14820.0
2026-05-12,2026,5,Mayo,12,2026Q2,Impresora A,Impresoras,18,819.0,Cusco,14742.0
2026-03-28,2026,3,Marzo,28,2026Q1,Switch 8P,Redes,8,310.0,Moquegua,2480.0
2026-01-31,2026,1,Enero,31,2026Q1,Laptop C,Computadoras,11,3895.0,Cusco,42845.0
2026-07-31,2026,7,Julio,31,2026Q3,Mouse X,Accesorios,8,45.0,Moquegua,360.0
2026-08-01,2026,8,Agosto,1,2026Q3,Disco SSD 1TB,Almacenamiento,6,342.0,Lima,2052.0
2026-05-26,2026,5,Mayo,26,2026Q2,USB 64GB,Almacenamiento,4,42.75,Lima,171.0
2026-07-20,2026,7,Julio,20,2026Q3,Webcam HD,Accesorios,14,190.0,Juliaca,2660.0
2026-07-28,2026,7,Julio,28,2026Q3,Mouse X,Accesorios,13,50.0,Arequipa,650.0
2026-06-11,2026,6,Junio,11,2026Q2,USB 128GB,Almacenamiento,14,67.5,Trujillo,945.0
2026-07-29,2026,7,Julio,29,2026Q3,USB 128GB,Almacenamiento,2,75.0,Juliaca,150.0
2026-02-24,2026,2,Febrero,24,2026Q1,Laptop C,Computadoras,9,4305.0,Juliaca,38745.0
2026-08-13,2026,8,Agosto,13,2026Q3,USB 128GB,Almacenamiento,19,78.75,Arequipa,1496.25
2026-07-27,2026,7,Julio,27,2026Q3,Laptop C,Computadoras,19,4100.0,Cusco,77900.0
2026-01-27,2026,1,Enero,27,2026Q1,USB 64GB,Almacenamiento,17,40.5,Arequipa,688.5
2026-01-12,2026,1,Enero,12,2026Q1,USB 64GB,Almacenamiento,11,40.5,Tacna,445.5
2026-07-14,2026,7,Julio,14,2026Q3,Laptop C,Computadoras,18,3690.0,Juliaca,66420.0
2026-05-30,2026,5,Mayo,30,2026Q2,Cable UTP,Redes,10,23.75,Tacna,237.5
2026-03-28,2026,3,Marzo,28,2026Q1,Disco SSD 2TB,Almacenamiento,6,621.0,Cusco,3726.0
2026-06-09,2026,6,Junio,9,2026Q2,Switch 8P,Redes,9,310.0,Arequipa,2790.0
2026-02-04,2026,2,Febrero,4,2026Q1,Impresora Multifunción,Impresoras,15,1092.5,Moquegua,16387.5
2026-07-18,2026,7,Julio,18,2026Q3,PC Gamer X,Computadoras,16,5200.0,Tacna,83200.0
2026-07-31,2026,7,Julio,31,2026Q3,Impresora Multifunción,Impresoras,1,1150.0,Trujillo,1150.0
2026-02-28,2026,2,Febrero,28,2026Q1,Laptop B,Computadoras,16,3360.0,Moquegua,53760.0
2026-04-17,2026,4,Abril,17,2026Q2,Webcam HD,Accesorios,20,190.0,Tacna,3800.0
2026-05-12,2026,5,Mayo,12,2026Q2,USB 128GB,Almacenamiento,19,75.0,Cusco,1425.0
2026-03-05,2026,3,Marzo,5,2026Q1,Monitor 27,Computadoras,9,1250.0,Juliaca,11250.0
2026-08-16,2026,8,Agosto,16,2026Q3,Laptop B,Computadoras,8,3200.0,Tacna,25600.0
2026-06-19,2026,6,Junio,19,2026Q2,Switch 8P,Redes,9,325.5,Moquegua,2929.5
2026-04-04,2026,4,Abril,4,2026Q2,PC Gamer X,Computadoras,11,5720.0,Juliaca,62920.0
2026-01-09,2026,1,Enero,9,2026Q1,USB 64GB,Almacenamiento,14,45.0,Puno,630.0
2026-07-29,2026,7,Julio,29,2026Q3,Disco SSD 1TB,Almacenamiento,18,342.0,Lima,6156.0
2026-04-10,2026,4,Abril,10,2026Q2,Impresora A,Impresoras,20,702.0,Arequipa,14040.0
2026-04-22,2026,4,Abril,22,2026Q2,Teclado K1,Accesorios,5,120.0,Puno,600.0
2026-02-14,2026,2,Febrero,14,2026Q1,Laptop C,Computadoras,20,4510.0,Arequipa,90200.0
2026-01-06,2026,1,Enero,6,2026Q1,Monitor 27,Computadoras,17,1375.0,Trujillo,23375.0
2026-07-31,2026,7,Julio,31,2026Q3,Mouse Gamer,Accesorios,14,171.0,Trujillo,2394.0
2026-08-05,2026,8,Agosto,5,2026Q3,Switch 8P,Redes,20,310.0,Lima,6200.0
2026-06-17,2026,6,Junio,17,2026Q2,Laptop B,Computadoras,7,3200.0,Puno,22400.0
2026-05-28,2026,5,Mayo,28,2026Q2,Impresora A,Impresoras,10,858.0,Trujillo,8580.0
2026-01-06,2026,1,Enero,6,2026Q1,Webcam HD,Accesorios,9,171.0,Juliaca,1539.0
2026-01-29,2026,1,Enero,29,2026Q1,Teclado K1,Accesorios,4,132.0,Puno,528.0
2026-03-21,2026,3,Marzo,21,2026Q1,Impresora Multifunción,Impresoras,15,1092.5,Lima,16387.5
2026-07-14,2026,7,Julio,14,2026Q3,Disco SSD 1TB,Almacenamiento,20,342.0,Juliaca,6840.0
2026-01-10,2026,1,Enero,10,2026Q1,Switch 8P,Redes,9,310.0,Juliaca,2790.0
2026-06-20,2026,6,Junio,20,2026Q2,Disco SSD 1TB,Almacenamiento,5,380.0,Lima,1900.0
2026-05-29,2026,5,Mayo,29,2026Q2,Mouse X,Accesorios,8,50.0,Moquegua,400.0
2026-03-19,2026,3,Marzo,19,2026Q1,Disco SSD 2TB,Almacenamiento,15,621.0,Trujillo,9315.0
2026-05-08,2026,5,Mayo,8,2026Q2,Laptop C,Computadoras,18,4100.0,Lima,73800.0
